event_name,clean_page_location,unique_users
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Housewares,2
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy+XS,2
first_visit,shop.googlemerchandisestore.com/certi,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+tonal+tee+coral,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Austin+Campus+Mug,2
click,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Felt+Mason+Jar,2
page_view,shop.googlemerchandisestore.com/Google+Redesign/Kids/Google+Cappy+Bib+White,2
page_view,shop.googlemerchandisestore.com/store-policies/terms-of-use/home,2
page_view,shop.googlemerchandisestore.com/Google Redesign/Apparel,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+fold+over+beanie+grey,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+google+striped+tank,2
page_view,shop.googlemerchandisestore.com/Google+Redesign/Gift+Cards/Gift+Card++25,2
page_view,shop.googlemerchandisestore.com/www.xvideos.com,2
page_view,shop.googlemerchandisestore.com/shop.axd/updateshippingoptions,2
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+redesign/electronics/google+redesign/electronics/google+redesign/accessories/google+redesign/accessories/sports++fitness,2
scroll,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/google/Ã°Å¸ Â´Ã°Å¸ Â´Ã°Å¸ Â´Ã°Å¸ Â´bojack horsmanÃ°Å¸ Â´Ã°Å¸ Â´Ã°Å¸ Â´Ã°Å¸ Â´,2
scroll,shop.googlemerchandisestore.com/www.fb.com,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/youtube+wordmark+crew+grey,2
page_view,shop.googlemerchandisestore.com/google+redesign/bags/google+incognito+zippack+v2,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/google+incognito+zippack+v2,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+sherpa+zip+hoodie+charcoal,2
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/lifestyle/bamboo+cutting+board,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+PNW+Campus+Sticker,2
first_visit,http://shop.googlemerchandisestore.com/Google Redesign/Accessories/Google Campus Bike,2
session_start,http://shop.googlemerchandisestore.com/Google Redesign/Accessories/Google Campus Bike,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/nest/nest+usa/nest+protect+smoke+co+white+battery+alarm+usa,2
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/google+land+and+sea+cotton+cap+ls,2
page_view,shop.googlemerchandisestore.com/shop.axd/productdetails,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+badge+heavyweight+pullover+black,2
scroll,shop.googlemerchandisestore.com/Google+R,2
page_view,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Bottle+White+with+box,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Bottle+White+with+box,2
page_view,shop.googlemerchandisestore.com/topsellers/galaxy+screen+cleaning+cloth.axd/quickview,2
session_start,shop.googlemerchandisestore.com/google+redesign/accessories/android+super+hero+3d+framed+art,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+clear+framed+yellow+shades,2
session_start,shop.googlemerchandisestore.com/google+redesign/drinkware/google+boulder+campus+mug,2
scroll,shop.googlemerchandisestore.com/google+redesign/drinkware/google+boulder+campus+mug,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/backpacks//quickview,2
session_start,shop.googlemerchandisestore.com/google+redesign/accessories/google+medium+pet+leash+red+yellow,2
page_view,shop.googlemerchandisestore.com/google+redesign/office/google+light+up+pen+blue,2
user_engagement,shop.googlemerchandisestore.com/home-2,2
page_view,shop.googlemerchandisestore.com/google+redesign/bags/iamremarkable+tote,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Sticker,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/other/home,2
scroll,shop.googlemerchandisestore.com/google+redesign/drinkware/mugs/red+shine+15+oz+mug,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+crew+grey,2
page_view,shop.googlemerchandisestore.com.,2
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Waze,2
page_view,shop.googlemerchandisestore.com/Google+Redesign/bags/water+bottles+and+tumblers,2
page_view,shop.googlemerchandisestore.com/Google+Redesign/Wearables/home,2
scroll,shop.googlemerchandisestore.com/eco/android+napa+perfect+bound+journal,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Unisex+Tee,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Sticker,2
page_view,shop.googlemerchandisestore.com/Google+Red,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Unisex+Track+Jacket+Black,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Seattle+Campus+Unisex+Tee,2
scroll,shop.googlemerchandisestore.com/google+redesign/nest/nest-usa/storeitem,2
session_start,shop.googlemerchandisestore.com/google+redesign/lifestyle/drinkware/quickview,2
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/other/home,2
page_view,shop.googlemerchandisestore.com/google+redesign/bags/google+google+campus+bike+tote+navy,2
page_view,shop.googlemerchandisestore.com/google+redesign/fun/index,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Red+Kids+Sunglasses,2
page_view,shop.googlemerchandisestore.com/analytics,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Pen+Navy,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+mens+discovery+lt+rain+shell,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+mens+microfleece+jacket+black,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/headgear,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Austin+Campus+Unisex+Tee,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Bags/Essential+Canvas+Tote,2
first_visit,shop.googlemerchandisestore.com/store-policies/return-policy/home,2
first_visit,shop.googlemerchandisestore.com/google+redesign/drinkware/mugs/red+shine+15+oz+mug,2
first_visit,shop.googlemerchandisestore.com/jostin,2
session_start,shop.googlemerchandisestore.com/jostin,2
scroll,shop.googlemerchandisestore.com/google+redesign/kids/google+standard+onesie+green,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Google+Confetti+Accessory+Pouch,2
scroll,shop.googlemerchandisestore.com/oko,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Bellevue+Campus+Sticker,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Tech+Fleece+Vest+Charcoal,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Medium+Pet+Leash+Red+Yellow,2
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+PNW+Campus+Lapel+Pin,2
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+PNW+Campus+Lapel+Pin,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+youth+badge+tee+olive,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Fun/Malibu+Sunglasses+green,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/you,2
view_item_list,shop.googlemerchandisestore.com/Google+Redesign/Office,2
page_view,shop.googlemerchandisestore.com/google+redesign/gift+cards/gift+card++25,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/gift+cards/gift+card++25,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/women+s+google+quillted+insulated+vest+lg+white,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Mug,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+leather+strap+hat+black,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Confetti+Slim+Task+Pad,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mountain+View+Tee+Red,2
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Picnic+Blanket+Green,2
page_view,http://shop.googlemerchandisestore.com/google redesign/accessories/google cork tablet case,2
user_engagement,shop.googlemerchandisestore.com/de,2
page_view,shop.googlemerchandisestore.com/de,2
user_engagement,http://shop.googlemerchandisestore.com/google+redesign/apparel/google+tee+blue,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+LA+Campus+Unisex+Tee,2
page_view,shop.googlemerchandisestore.com/certi,2
page_view,http://shop.googlemerchandisestore.com/google+redesign/apparel/google+land+and+sea+unisex+tee,2
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Miscellaneous,2
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/google/ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´bojack horsmanÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã‚Â´ÃƒÂ°Ã…Â¸ Ã,2
user_engagement,shop.googlemerchandisestore.com/google redesign/apparel/kids/kids toddler/google toddler raglan shirt navy,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/home,2
page_view,shop.googlemerchandisestore.com/google+redesign/nest/nest-usa/storeitem,2
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+emoji+sticker+pack+2+sheet,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/women+s+t+shirts/home,2
session_start,shop.googlemerchandisestore.com//signin,2
first_visit,shop.googlemerchandisestore.com/Google+Red,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/kids/kids+infant/quickview,2
page_view,shop.googlemerchandisestore.com/shop.axd/resetpassword,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/stan+and+friends+youth+tee+green,2
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy+XS,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Snowflake+Android+Cardboard+Sculpture,2
select_item,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/I+am+Remarkable,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/pet/crunch+noise+dog+toy,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/office/google+pen+white,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/bags,2
page_view,shop.googlemerchandisestore.com/eco/recycled+plastic+bottle+hoodie+-+green,2
user_engagement,shop.googlemerchandisestore.com/google redesign/apparel/kids/kids toddler/google toddler raglan shirt navy 2t,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Rolltop+Backpack+Reflective,2
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+PNW+Campus+Lapel+Pin,2
page_view,shop.googlemerchandisestore.com/www,2
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Unisex+Tee+MD,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Recycled+Notebook+Set+Natural,2
first_visit,shop.googlemerchandisestore.com/Google Redesign/Apparel,2
scroll,shop.googlemerchandisestore.com/apparel/mens,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/office/google+pen+grey,2
user_engagement,shop.googlemerchandisestore.com/shop.axd/sitemap,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/drinkware/campus+corkbase+mug+blue,2
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/pets/home,2
page_view,shop.googlemerchandisestore.com/google+redesign/office/google+pen+grey,2
page_view,shop.googlemerchandisestore.com/store-policies/shipping-information/indi,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/android+youth+diamond+tee,2
page_view,shop.googlemerchandisestore.com/home-2,2
session_start,shop.googlemerchandisestore.com/eco/android,2
session_start,shop.googlemerchandisestore.com/Google Redesign/Super G Unisex Joggers,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/fun/home,2
session_start,shop.googlemerchandisestore.com/google+redesign/nest/nest+detect,2
user_engagement,shop.googlemerchandisestore.com//google+redesign/drinkware/pixel+pen+black,2
user_engagement,shop.googlemerchandisestore.com/shop.axd/wishlistreview,2
page_view,shop.googlemerchandisestore.com/google+redesign/electronics/power/google+power+bank,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Pullover+Hoodie,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Iconic+Pin,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/office/quickview,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Bottle,2
page_view,shop.googlemerchandisestore.com/sitemap,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/android+swim+kids+tee,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/android+islands+kids+tee,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+fold+over+beanie+grey,2
page_view,shop.googlemerchandisestore.com/google redesign/apparel/google cotopaxi shell,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Google+Land+and+Sea+Mug,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Red,2
page_view,shop.googlemerchandisestore.com/eco/organic+basic+t-shirt.axd/quickview,2
scroll,shop.googlemerchandisestore.com/shop,2
page_view,shop.googlemerchandisestore.com/google redesign/apparel/google crew grey,2
page_view,shop.googlemerchandisestore.com/shop,2
first_visit,shop.googlemerchandisestore.com/google+redesign/wearables/men+s+t-shirts/men+s+vintage+heather+t-shirt,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Kirkland+Campus+Mug,2
page_view,shop.googlemerchandisestore.com/vianey,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+bike+tee+navy,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers+MD,2
page_view,shop.googlemerchandisestore.com//google+redesign/apparel/hats,2
user_engagement,shop.googlemerchandisestore.com//google+redesign/apparel/hats,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Mesh+Bag+Red,2
session_start,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Tote,2
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Tote,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/office/google+soft+modal+scarf,2
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Kirkland+Campus+Unisex+Tee,2
scroll,shop.googlemerchandisestore.com/google+redesign/accessories/android+sm+sticker+sheet,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/nest,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/kids/kids+youth,2
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+bike+tee+grey,2
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/google/ðŸ ´ðŸ ´ðŸ ´ðŸ ´bojack horsmanðŸ ´ðŸ ´ðŸ ´ðŸ ´,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/other/aluminum+tri-flashlight,2
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+red+yoyo,2
user_engagement,shop.googlemerchandisestore.com/analytics,2
scroll,shop.googlemerchandisestore.com/analytics,2
first_visit,shop.googlemerchandisestore.com/Google Redesign/Stationery,2
